usd_zar_logret,platinum_logret,Gold_logret,Silver_logret,Brent_Oil_logret,Oats_logret
0.0102790919746476,0.0174356233873584,0.0074960193942335,0.0181521525550805,0.0059820716775473,0.0172253062818787
0.0112585173225676,-0.0142620249988585,-0.0039194776704469,-0.0228905622105661,0.0055511641361256,-0.0114505067879955
0.0025247984557332,0.0033741198402665,-0.0089654536334133,0.0023720113908751,0.0307596763765785,-0.0174254167138592
0.0,0.0092205052414042,0.0021590508566928,0.0039408917998764,0.0279791407950802,-0.0117879557520419
0.0213835660253229,0.013673314624448,0.0017956549985598,-0.0009837679101325,-0.015026578759353,-0.0199607425625378
-0.0020472281337471,0.0,-0.0079251135255127,-0.0039447782910164,0.0382448688613603,0.0199607425625378
-0.0143057847028595,-0.0024722143104058,0.0014456092145263,-0.0003953350516008,0.0216224640131659,0.0039447782910162
0.0092758424625216,-0.0120358121791728,-0.0018073382834007,0.0003953350516008,0.0099326818737197,-0.0059230183031218
0.0,0.0093507174824338,-0.0007238509183231,0.0166588859866387,0.0157593876167965,-0.0139583522507074
0.0046058540236342,0.0070074357670666,-0.0087273281208437,-0.0206192872027357,-0.0314124998198241,-0.0060423144559624
0.0063425159764702,0.0380825594552431,-0.0003652968077147,0.0029717703891574,0.0362651956511661,0.0
0.0023155467666442,0.0361134883032523,0.003282877287237,-0.0049578683607867,-0.0114763909563433,0.010050335853502
0.006427296123433,0.0119421144034435,0.0058097476413214,0.0035721411272642,-0.0414197013847084,0.0119285708652734
